t,x,v,a
30.147602952059042,-0.17711550902490794,0.23902605911224667,0.5596512515169993
30.149602992059844,-0.1766363292966335,0.24014355204051455,0.5578180369166588
30.151603032060642,-0.1761549182057105,0.2412573665813931,0.555972810427527
30.153603072061443,-0.1756712831315788,0.24236747873777473,0.5541155899538637
30.15560311206224,-0.17518543150200155,0.24347386454188857,0.5522463938569584
30.157603152063043,-0.17469737079305836,0.24457650005531612,0.5503652409561615
30.159603192063845,-0.1742071085291513,0.24567536136897763,0.5484721505299421
30.161603232064643,-0.17371465228300234,0.24677042460313797,0.5465671423168909
30.163603272065444,-0.17322000967565063,0.24786166590741232,0.5446502365167023
30.165603312066242,-0.17272318837645873,0.24894906146075282,0.5427214537911693
30.167603352067044,-0.1722241961031056,0.2500325874714638,0.5407808152651062
30.16960339206784,-0.1717230406041897,0.2511122203134902,0.538828342460445
30.171603432068643,-0.17121972962455592,0.2521879368298607,0.536864057164709
30.17360347206944,-0.17071427103409803,0.2532597133386074,0.5348879819275424
30.175603512070243,-0.17020667275737517,0.25432752614657966,0.5329001397904843
30.177603552071044,-0.1696969427637658,0.25539135162441917,0.530900554249669
30.179603592071842,-0.16918508906746502,0.2564511662065662,0.5288892492563511
30.181603632072644,-0.16867111972748183,0.25750694639126515,0.5268662492174091
30.183603672073442,-0.16815504284764557,0.2585586687405511,0.5248315789958621
30.185603712074244,-0.16763686657659843,0.25960630988026523,0.5227852639113078
30.18760375207504,-0.16711659910780305,0.2606498465000395,0.5207273297403985
30.189603792075843,-0.1665942486795349,0.2616892553533117,0.518657802717232
30.191603832076645,-0.16606982357488895,0.26272451325731255,0.5165767095337803
30.193603872077443,-0.1655433321217767,0.26375559709307117,0.5144840773402529
30.195603912078244,-0.16501478269292358,0.2647824838054204,0.5123799337454429
30.197603952079042,-0.16448418370587536,0.2658051504029845,0.510264306817084
30.199603992079844,-0.1639515436229907,0.26682357395819306,0.5081372250821314
30.201604032080642,-0.16341687095144863,0.2678377316072671,0.5059987175270798
30.203604072081443,-0.16288017424324105,0.26884760055023293,0.5038488135981986
30.205604112082245,-0.16234146209517933,0.26985315805091026,0.5016875432018024
30.207604152083043,-0.16180074314889153,0.27085438143691687,0.4995149367044621
30.209604192083845,-0.16125802609081938,0.2718512480996744,0.49733102493319226
30.211604232084643,-0.16071331965222516,0.2728437354943959,0.49513583917565607
30.213604272085444,-0.16016663260918387,0.2738318211400997,0.4929294111802927
30.215604312086242,-0.1596179737825911,0.2748154826195956,0.49071177315648207
30.217604352087044,-0.15906735203815509,0.2757946975794987,0.48848295777462686
30.21960439208784,-0.15851477628640465,0.2767694437302157,0.48624299816627703
30.221604432088643,-0.1579602554826813,0.27773969884595845,0.48399192792416923
30.223604472089445,-0.15740379862714618,0.27870544076473214,0.4817297811023036
30.225604512090243,-0.15684541476477704,0.2796666473883403,0.47945659221596215
30.227604552091044,-0.15628511298536524,0.28062329668238994,0.47717239624170293
30.229604592091842,-0.15572290242352288,0.28157536667627975,0.474877228617377
30.231604632092644,-0.15515879225867454,0.28252283546321366,0.4725711252420619
30.233604672093442,-0.15459279171506557,0.283465681200187,0.47025412247604026
30.235604712094243,-0.15402491006175384,0.28440388210800044,0.4679262571406926
30.237604752095045,-0.15345515661261697,0.28533741647124794,0.4655875665184318
30.239604792095843,-0.1528835407263491,0.28626626263832183,0.4632380883525756
30.241604832096645,-0.15231007180645809,0.28719039902141796,0.46087786084719895
30.243604872097443,-0.15173475930127236,0.2881098040965237,0.4585069226670092
30.245604912098244,-0.15115761268532613,0.28902445649064257,0.4561253128542714
30.247604952099042,-0.15057864137311588,0.2899343354068853,0.4537330704432617
30.249604992099844,-0.14999785494249204,0.2908394195940997,0.45133023545440093
30.251605032100645,-0.14941526303721342,0.2917396877737221,0.4489168484621141
30.253605072101443,-0.14883087533958597,0.2926351187652564,0.44649295047258003
30.255605112102245,-0.14824470157045957,0.2935256914862786,0.4440585829231015
30.257605152103043,-0.14765675148923538,0.2944113849524261,0.44161378768150217
30.259605192103844,-0.14706703489385742,0.2952921782774099,0.43915860704543863
30.261605232104642,-0.14647556162082098,0.29616805067300245,0.4366930837417622
30.263605272105444,-0.14588234154516427,0.2970389814490497,0.4342172609257941
30.265605312106242,-0.14528738458047677,0.2979049500134592,0.43173118218065
30.267605352107044,-0.1446907006788908,0.2987659358722119,0.4292348915164781
30.269605392107845,-0.144092299831089,0.2996219186293519,0.42672843336974453
30.271605432108643,-0.14349219206630098,0.30047287798699057,0.4242118526024564
30.273605472109445,-0.14289038745230037,0.3013187937453116,0.42168519450136865
30.275605512110243,-0.14228689609541204,0.30215964580256005,0.4191485047772166
30.277605552111044,-0.1416817281405037,0.3029954141550544,0.4166018295638667
30.279605592111842,-0.14107489377099444,0.3038260788971747,0.4140452154175191
30.281605632112644,-0.14046640320884615,0.3046516202213747,0.41147870931582575
30.283605672113445,-0.13985626671457096,0.3054720184181708,0.4089023586570558
30.285605712114243,-0.13924449458722818,0.3062872538761473,0.4063162112592038
30.287605752115045,-0.13863109716442085,0.30709730708196015,0.4037203153590785
30.289605792115843,-0.13801608482230351,0.30790215862032716,0.4011147196114241
30.291605832116645,-0.13739946797557342,0.3087017891740393,0.39849947308795697
30.293605872117443,-0.13678125707747923,0.3094961795239494,0.3958746252764608
30.295605912118244,-0.13616146261981232,0.3102853105489835,0.3932402260797925
30.297605952119046,-0.13554009513291448,0.31106916322613076,0.39059632581494513
30.299605992119844,-0.13491716518567456,0.31184771863044813,0.38794297521204807
30.301606032120645,-0.13429268338552514,0.31262095793506395,0.38528022541335294
30.303606072121443,-0.13366666037845035,0.3133888624111688,0.3826081279722553
30.305606112122245,-0.13303910684897696,0.3141514134280261,0.3799267348522292
30.307606152123043,-0.13241003352018327,0.31490859245296143,0.37723609842582645
30.309606192123844,-0.13177945115369016,0.3156603810513731,0.37453627147358515
30.311606232124642,-0.1311473705496701,0.31640676088672187,0.3718273071830027
30.313606272125444,-0.1305138025468382,0.31714771372054107,0.36910925914742065
30.315606312126246,-0.12987875802245988,0.3178832214124277,0.3663821813649666
30.317606352127044,-0.1292422478923478,0.31861326592004624,0.36364612823744
30.319606392127845,-0.12860428311085825,0.3193378292991326,0.3609011545691814
30.321606432128643,-0.1279648746708991,0.3200568937034851,0.3581473155659834
30.323606472129445,-0.1273240335458903,0.3207704415553823,0.35538466655577206
30.325606512130243,-0.12668177066096062,0.3214784556521206,0.352613262846381
30.327606552131044,-0.12603809713702585,0.3221809184514582,0.3498331608944739
30.329606592131846,-0.12539302413421383,0.32287781251120506,0.34704441755674953
30.331606632132644,-0.12474656284248817,0.3235691205161812,0.3442470900435611
30.333606672133445,-0.12409872448164498,0.32425482527821986,0.3414412359173661
30.335606712134243,-0.1234495203013208,0.3249349097361595,0.33862691309121606
30.337606752135045,-0.12279896158098334,0.32560935695585297,0.3358041798271627
30.339606792135843,-0.12214705962994085,0.3262781501301583,0.3329730947347386
30.341606832136645,-0.12149382578733277,0.32694127257894806,0.3301337167693459
30.343606872137446,-0.12083927142213782,0.327598707749101,0.3272861052307168
30.345606912138244,-0.12018340793317066,0.3282504392145058,0.324430319761314
30.347606952139046,-0.1195262467490782,0.32889645067606443,0.3215664203447255
30.349606992139844,-0.11886779932834797,0.32953672596168404,0.3186944673041031
30.351607032140645,-0.11820807715929857,0.33017124902628614,0.31581452130051946
30.353607072141443,-0.11754709176008919,0.3308000039517975,0.3129266433313996
30.355607112142245,-0.11688485467871017,0.33142297494715933,0.3100308947288661
30.357607152143043,-0.11622137749299237,0.332040146348318,0.30712733715816143
30.359607192143844,-0.1155566718105978,0.3326515026182344,0.3042160326159821
30.361607232144646,-0.11489074926902786,0.33325702834687554,0.3012970434288864
30.363607272145444,-0.1142236215356198,0.33385670825121866,0.298370432251647
30.365607312146246,-0.11355530030754314,0.3344505271752538,0.29543626206559775
30.367607352147044,-0.11288579731180803,0.33503847008997656,0.29249459617703094
30.369607392147845,-0.11221512430525568,0.3356205220933967,0.28954549821551245
30.371607432148643,-0.11154329307456791,0.33619666841052953,0.28658903213227677
30.373607472149445,-0.11087031543625764,0.3367668943934043,0.28362526219853723
30.375607512150246,-0.1101962032366772,0.337331185521057,0.280654253003872
30.377607552151044,-0.10952096835201475,0.3378895273995335,0.2776760694545545
30.379607592151846,-0.10884462268829075,0.3384419057618924,0.27469077677188436
30.381607632152644,-0.10816717818136626,0.3389883064681983,0.2716984404905681
30.383607672153445,-0.10748864679693342,0.3395287155055293,0.2686991264570204
30.385607712154243,-0.10680904053052498,0.34006311898796976,0.265692900827748
30.387607752155045,-0.10612837140750475,0.34059150315661735,0.2626798300676514
30.389607792155847,-0.105446651483076,0.34111385437957686,0.25965998094840226
30.391607832156645,-0.10476389284227786,0.34163015915196293,0.2566334205467711
30.393607872157446,-0.10408010759998162,0.3421404040959028,0.25360021624295315
30.395607912158244,-0.10339530790089936,0.3426445759605298,0.2505604357189499
30.397607952159046,-0.10270950591957406,0.3431426616219907,0.24751414695687066
30.399607992159844,-0.10202271381533735,0.3436346481597852,0.24446141801296828
30.401608032160645,-0.101334943661179,0.3441205229887146,0.24140231665921413
30.403608072161443,-0.10064620772418427,0.34460027338784627,0.23833691177768646
30.405608112162245,-0.09995651830880035,0.34507388675378364,0.23526527258129104
30.407608152163046,-0.09926588773906145,0.3455413506301978,0.23218746852343417
30.409608192163844,-0.09857432835858498,0.3460026527078303,0.22910356929605857
30.411608232164646,-0.09788185253056805,0.3464577808244955,0.22601364482768443
30.413608272165444,-0.09718847263779595,0.34690672296507485,0.22291776528151
30.415608312166245,-0.09649420108263235,0.3473494672615234,0.21981600105343485
30.417608352167044,-0.09579905028702915,0.3477860019928633,0.21670842277017727
30.419608392167845,-0.09510303269251659,0.34821631558519034,0.21359510128730835
30.421608432168647,-0.09440616076021194,0.34864039661166824,0.21047610768737718
30.423608472169445,-0.09370844697081578,0.34905823379253115,0.2073515132779843
30.425608512170246,-0.09300990382460823,0.3494698159950858,0.20422138958986474
30.427608552171044,-0.09231054384145772,0.34987513223370637,0.20108580837503187
30.429608592171846,-0.09161037956081096,0.3502741716698403,0.19794484160484668
30.431608632172644,-0.09090942354170296,0.35066692361200247,0.19479856146818267
30.433608672173445,-0.09020768836274706,0.3510533775157809,0.1916470403695106
30.435608712174243,-0.08950518662214485,0.35143352298383146,0.18849035092708052
30.437608752175045,-0.08880193093767626,0.35180734976588285,0.185328565971023
30.439608792175846,-0.08809793394670823,0.35217484775873215,0.18216175854154312
30.441608832176644,-0.08739320830619103,0.3525360070062469,0.17899000188706837
30.443608872177446,-0.08668776669265446,0.3528908176993669,0.1758133694624051
30.445608912178244,-0.08598162180221663,0.3532392701760998,0.17263193492696174
30.447608952179046,-0.08527478635057396,0.35358135492152604,0.16944577214289736
30.449608992179844,-0.08456727307301112,0.35391706256779404,0.1662549551733704
30.451609032180645,-0.08385909472439113,0.35424638389412494,0.16305955828070867
30.453609072181447,-0.08315026407916401,0.35456930982680845,0.15985965592467416
30.455609112182245,-0.08244079393136315,0.35488583143920477,0.15665532276068267
30.457609152183046,-0.08173069709460139,0.3551959399517461,0.1534466336380348
30.459609192183844,-0.08101998640207997,0.3554996267319327,0.15023366359821555
30.461609232184646,-0.08030867470657835,0.3557968832943374,0.1470164878731204
30.463609272185444,-0.07959677488046434,0.35608770130060136,0.14379518188338436
30.465609312186245,-0.07888429981568398,0.35637207255943815,0.14056982123663278
30.467609352187047,-0.07817126242377045,0.35664998902663003,0.13734048172582974
30.469609392187845,-0.07745767563584018,0.3569214428050298,0.1341072393275826
30.471609432188647,-0.0767435523946574,0.3571864261505388,0.1308701701602407
30.473609472189445,-0.07602890552758332,0.35744493157007384,0.12762934983701277
30.475609512190246,-0.07531374798687909,0.35769695164465404,0.12438485468149565
30.477609552191044,-0.07459809279346515,0.35794247906854054,0.12113676144278518
30.479609592191846,-0.07388195297707036,0.3581815066937135,0.11788514699046987
30.481609632192644,-0.0731653415762422,0.3584140275298682,0.11463008831283442
30.483609672193445,-0.07244827163833666,0.3586400347444187,0.11137166251498565
30.485609712194247,-0.07173075621952701,0.35885952166249474,0.10810994681708208
30.487609752195045,-0.0710128083848001,0.3590724817669434,0.1048450185525209
30.489609792195846,-0.07029444120795252,0.3592789086983296,0.10157695516614285
30.491609832196644,-0.06957566777159942,0.3594787962549342,0.09830583421250944
30.493609872197446,-0.06885650116716446,0.3596721383927561,0.09503173335411277
30.495609912198244,-0.06813695449488989,0.3598589292255101,0.09175473035969295
30.497609952199046,-0.06741704086382644,0.36003916302462935,0.08847490310248177
30.499609992199847,-0.06669677339184216,0.3602128342192631,0.08519232955854922
30.501610032200645,-0.06597616520561866,0.3603799373962775,0.08190708780511155
30.503610072201447,-0.06525522944064728,0.36054046730025674,0.0786192560188552
30.505610112202245,-0.06453397924123795,0.36069441883350095,0.07532891247433887
30.507610152203046,-0.06381242776050906,0.3608417870560282,0.0720361355423248
30.509610192203844,-0.06309058816039768,0.36098256718557276,0.06874100368822356
30.511610232204646,-0.062368473611649246,0.3611167545975868,0.0654435954704618
30.513610272205447,-0.0616460972938266,0.3612443448252388,0.06214398953895872
30.515610312206245,-0.06092347239530612,0.36136533355941447,0.05884226463356132
30.517610352207047,-0.06020061211327387,0.361479716648717,0.05553849958249937
30.519610392207845,-0.059477529653734595,0.3615874900994657,0.05223277330091858
30.521610432208647,-0.05875423823150143,0.3616886500756981,0.048925164789343945
30.523610472209445,-0.05803075107020618,0.36178319289916766,0.04561575313225766
30.525610512210246,-0.05730708140228907,0.3618711150493457,0.042304617496602914
30.527610552211044,-0.05658324246900898,0.36195241316342,0.03899183713039975
30.529610592211846,-0.05585924752043321,0.36202708403629574,0.035677491361288505
30.531610632212647,-0.055135109815446434,0.3620951246205949,0.03236165959518095
30.533610672213445,-0.05441084262174687,0.3621565320266566,0.029044421314872254
30.535610712214247,-0.053686459215842405,0.3622113035225371,0.02572585607867378
30.537610752215045,-0.05296197288305965,0.36225943653400944,0.02240604351912462
30.539610792215846,-0.05223739691640933,0.3623009286446014,0.01908506333588983
30.541610832216644,-0.051512744516312464,0.3623357775980251,0.01576299478172405
30.543610872217446,-0.05078802894140073,0.36236398129209846,0.012439917431379788
30.545610912218248,-0.05006326352341281,0.36238553778197247,0.009115911256987075
30.547610952219046,-0.04933846159238865,0.3624004452833542,0.005791056244461579
30.549610992219847,-0.04861363647666553,0.3624087021725071,0.002465432392086353
30.551611032220645,-0.04788880150288709,0.36241030698625054,-0.0008608802908260105
30.553611072221447,-0.04716396999599305,0.3624052584219603,-0.004187801785337009
30.555611112222245,-0.04643915527922951,0.3623935553375683,-0.007515252064169725
30.557611152223046,-0.04571437067413861,0.3623751967515625,-0.01084315109306877
30.559611192223848,-0.044989629500567584,0.3623501818429871,-0.014171418832048976
30.561611232224646,-0.04426494507666488,0.3623185099514427,-0.017499975236681203
30.563611272225447,-0.043540330718876315,0.36228018057708566,-0.020828740259355966
30.565611312226245,-0.04281579974195405,0.3622351933806289,-0.02415763385046485
30.567611352227047,-0.042091365458946324,0.3621835481833412,-0.02748657595964918
30.569611392227845,-0.04136704118120776,0.36212524496704784,-0.030815486536930697
30.571611432228647,-0.04064284021838903,0.36206028387413,-0.03414428553391488
30.573611472229445,-0.03991877587844716,0.36198866520752526,-0.037472892904877125
30.575611512230246,-0.039194861467635275,0.3619103894307272,-0.04080122860792021
30.577611552231048,-0.038471110290511576,0.3618254571677856,-0.04412921260602187
30.579611592231846,-0.037747535649935465,0.36173386920330663,-0.04745676486811751
30.581611632232647,-0.037024150847063696,0.36163562648245234,-0.050783805370161195
30.583611672233445,-0.0363009691813594,0.3615307301109413,-0.054110254096104676
30.585611712234247,-0.035578003950581805,0.3614191813550477,-0.05743603103894207
30.587611752235045,-0.034855268450796444,0.3613009816416027,-0.06076105620163849
30.589611792235846,-0.034132775976364965,0.36117613255799275,-0.0640852495981295
30.591611832236648,-0.033410539819954094,0.3610446358521611,-0.06740853125420956
30.593611872237446,-0.03268857327253174,0.3609064934326074,-0.07073082120845797
30.595611912238247,-0.03196688962336321,0.3607617073683865,-0.07405203951314127
30.597611952239046,-0.031245502160020144,0.3606102798891105,-0.07737210623503435
30.599611992239847,-0.03052442416837028,0.3604522133849467,-0.08069094145630845
30.601612032240645,-0.029803668932587696,0.3602875104066196,-0.08400846527530104
30.603612072241447,-0.029083249732148583,0.36011617366378995,-0.08732459782270871
30.605612112242248,-0.028363179760856793,0.35993820597853504,-0.09063925967734643
30.607612152243046,-0.027643472269435296,0.35975361035889936,-0.09395237113566873
30.609612192243848,-0.026924140543403165,0.35956238999447854,-0.09726385232646709
30.611612232244646,-0.02620519785682589,0.3593645482327188,-0.10057362344892606
30.613612272245447,-0.025486657472305163,0.35916008857891396,-0.10388160477351105
30.615612312246245,-0.02476853264098908,0.35894901469620855,-0.10718771664274003
30.617612352247047,-0.02405083660256195,0.3587313304055944,-0.11049187947202589
30.619612392247845,-0.0233335825852545,0.35850703968591424,-0.11379401375040311
30.621612432248646,-0.02261678380583365,0.3582761466738582,-0.11709404004132577
30.623612472249448,-0.021900453469611454,0.35803865566396664,-0.12039187898335553
30.625612512250246,-0.021184604770441286,0.35779457110862917,-0.12368745129088532
30.627612552251048,-0.020469250890713997,0.3575438976180831,-0.12698067775484223
30.629612592251846,-0.01975440500136684,0.35728663996041654,-0.13027147924330845
30.631612632252647,-0.01904008026187329,0.357022803061565,-0.1335597767022093
30.633612672253445,-0.018326289820253215,0.3567523920053149,-0.13684549115588507
30.635612712254247,-0.017613046813062708,0.3564754120332998,-0.14012854370773553
30.63761275225505,-0.01690036436540298,0.3561918685450038,-0.1434088555407544
30.639612792255846,-0.01618825559091655,0.35590176709776017,-0.1466863479181013
30.641612832256648,-0.015476733591783441,0.35560511340674966,-0.1499609421836528
30.643612872257446,-0.014765811458730052,0.35530191334500427,-0.15323255976247308
30.645612912258247,-0.014055502271019033,0.3549921729434029,-0.15650112216135162
30.647612952259045,-0.013345819096459387,0.35467589839067576,-0.15976655096922687
30.649612992259847,-0.012636774991396389,0.3543530960333998,-0.16302876785768197
30.65161303226065,-0.011928383000720393,0.3540237723760029,-0.16628769458133297
30.653613072261447,-0.011220656157863076,0.353687934080762,-0.16954325297825462
30.655613112262248,-0.010513607484793627,0.3533455879678013,-0.17279536497038597
30.657613152263046,-0.009807249992027589,0.3529967410150966,-0.17604395256385785
30.659613192263848,-0.009101596678616788,0.35264140035847025,-0.17928893784938713
30.661613232264646,-0.008396660532159372,0.35227957329159615,-0.18253024300255918
30.663613272265447,-0.007692454515471184,0.3519112672489545,-0.18576779035191773
30.665613312266245,-0.006988991549288078,0.3515364897783711,-0.18900150246651007
30.667613352267047,-0.006286284585824504,0.35115524863684505,-0.1922313017823669
30.66961339226785,-0.0055843465622496796,0.3507675517389477,-0.19545711084057502
30.671613432268646,-0.004883190396190984,0.35037340715137955,-0.19867885231053645
30.673613472269448,-0.004182828985730235,0.34997282309296807,-0.20189644899031653
30.675613512270246,-0.003483275209412405,0.3495658079346726,-0.2051098238069162
30.677613552271048,-0.0027845419262356643,0.34915237019957873,-0.2083188998166115
30.679613592271846,-0.00208664197566132,0.348732518562904,-0.21152360020518282
30.681613632272647,-0.0013895881776038958,0.3483062618519922,-0.21472384828821778
30.68361367227345,-0.0006933933324398053,0.34787360904631826,-0.2179195675113097
30.685613712274247,1.9297789963703543e-06,0.34743456927748645,-0.2211106814502962
30.68761375227505,0.000696368395415585,0.3469891518292276,-0.22429711381147938
30.689613792275846,0.001389909775065673,0.346537366137405,-0.2274787884317721
30.691613832276648,0.0020825411957412394,0.3460792217900075,-0.23065562927891184
30.693613872277446,0.0027742499547737855,0.3456147285271565,-0.2338275604515675
30.695613912278247,0.003465023369041557,0.34514389624109926,-0.23699450617951937
30.69761395227905,0.00415484877496094,0.3446667349762144,-0.24015639082373796
30.699613992279847,0.004843713528490157,0.3441832549290099,-0.24331313887650347
30.70161403228065,0.005531605005132934,0.34369346644812004,-0.24646467496150798
30.703614072281447,0.006218510599929908,0.34319738003431177,-0.24961092383388692
30.705614112282248,0.006904417727468458,0.34269500634047756,-0.25275181038031835
30.707614152283046,0.0075893138218729,0.34218635617164256,-0.25588725961901737
30.709614192283848,0.008273186336814248,0.3416714404849574,-0.259017196699805
30.711614232284646,0.008956022770713827,0.34115027035840734,-0.26214154703412984
30.713614272285447,0.009637810640467119,0.3406228570187233,-0.26526023615892463
30.71561431228625,0.010318537452345107,0.3400892118806234,-0.2683731895868911
30.717614352287047,0.01099819073903716,0.33954934650403484,-0.2714803329980202
30.71961439228785,0.011676758059747518,0.33900327259397967,-0.27458159224013734
30.721614432288646,0.012354227000186844,0.33845100200058165,-0.2776768933288986
30.723614472289448,0.013030585172581863,0.33789254671905844,-0.28076616244785596
30.725614512290246,0.01370582021566575,0.3373279188897295,-0.2838493259484214
30.727614552291048,0.014379919794687716,0.3367571307980082,-0.28692631034990507
30.72961459229185,0.01505287160140463,0.33618019487440853,-0.28999704233945933
30.731614632292647,0.015724663354084616,0.33559712369454264,-0.2930614487720641
30.73361467229345,0.01639528279751063,0.3350079299791171,-0.2961194566704998
30.735614712294247,0.017064717702972104,0.3344126265939406,-0.29917099322525414
30.73761475229505,0.01773295586827447,0.3338112265499155,-0.30221598579449865
30.739614792295846,0.018399985117729674,0.3332037430030462,-0.30525436190396615
30.741614832296648,0.019065793302165648,0.33259018925443057,-0.3082860492469045
30.743614872297446,0.019730368298916827,0.3319705787502687,-0.31131097568393185
30.745614912298247,0.02039369801183364,0.33134492508185415,-0.3143290692429686
30.74761495229905,0.021055770371274207,0.33071324198558144,-0.31734025811907696
30.749614992299847,0.021716573334107907,0.33007554334294315,-0.32034447067434474
30.75161503230065,0.022376094883718896,0.32943184318052626,-0.32334163543775934
30.753615072301447,0.02303432302999789,0.32878215567002,-0.32633168110501815
30.755615112302248,0.023691245809351516,0.3281264951282069,-0.3293145365384097
30.757615152303046,0.024346851307873,0.327464875985035,-0.33229013088702497
30.759615192303848,0.025001127660698497,0.32679731278072505,-0.33525839358283455
30.76161523230465,0.02565406297228543,0.326123820276264,-0.33821925392633656
30.763615272305447,0.026305645378099235,0.32544441337204716,-0.3411726414072343
30.76561531230625,0.0269558630472099,0.32475910710437644,-0.3441184857178219
30.767615352307047,0.02760470418228389,0.3240679166454691,-0.34705671675283056
30.76961539230785,0.02825215701959336,0.3233708573034477,-0.34998726460934626
30.771615432308646,0.028898209829006965,0.3226679445223504,-0.3529100595866364
30.773615472309448,0.029542850913999025,0.3219591938821205,-0.3558250321860522
