x,v,a
-0.32194858486489253,-0.15964476434513186,0.03528431338148528
-0.32226781004386684,-0.15957416308286587,0.03531539340192076
-0.3225868939586395,-0.1595034996691671,0.03534646562474303
-0.3229058364852406,-0.15943277412002013,0.03537753007428596
-0.32322463749974245,-0.15936198645137273,0.03540858677494483
-0.3235432968782548,-0.15929113667913675,0.03543963575117694
-0.3238618144969295,-0.15922022481918727,0.03547067702750084
-0.324180190231956,-0.15914925088736348,0.03550171062849664
-0.32449842395956563,-0.15907821489946775,0.03553273657880599
-0.324816515556028,-0.15900711687126642,0.03556375490313153
-0.32513446489765246,-0.1589359568184896,0.035594765626237354
-0.32545227186078984,-0.15886473475683055,0.0356257687729485
-0.32576993632182855,-0.15879345070194678,0.03565676436815092
-0.326087458157199,-0.15872210466945894,0.03568775243679173
-0.3264048372433691,-0.15865069667495174,0.03571873300387858
-0.32672207345684895,-0.1585792267339732,0.03574970609447995
-0.32703916667418675,-0.15850769486203525,0.035780671733724755
-0.3273561167719703,-0.15843610107461353,0.035811629946802634
-0.3276729236268292,-0.15836444538714695,0.03584258075896342
-0.3279895871154303,-0.15829272781503856,0.03587352419551725
-0.32830610711448266,-0.15822094837365455,0.03590446028183471
-0.32862248350073286,-0.15814910707832533,0.035935389043346116
-0.3289387161424234,-0.1580772039341503,0.03596631050624786
-0.3292548049026027,-0.1580052389398551,0.03599722469725166
-0.3295707496580413,-0.15793321211038286,0.036028131642015786
-0.32988655028571806,-0.1578611234608388,0.036059031366244845
-0.3302022066626252,-0.15778897300626363,0.03608992389570472
-0.3305177186657725,-0.15771676076163255,0.03612080925622316
-0.3308330861721831,-0.15764448674185624,0.03615168747368912
-0.33114830905889764,-0.15757215096177984,0.03618255857405305
-0.33146338720297014,-0.157499753436184,0.03621342258332698
-0.33177832048147227,-0.15742729417978385,0.03624427952758362
-0.33209310877148934,-0.15735477320722988,0.036275129432957395
-0.33240775195012234,-0.15728219053310752,0.03630597232564356
-0.3327222498944892,-0.15720954617193683,0.03633680823189868
-0.3330366024817211,-0.15713684013817342,0.03636763717804016
-0.3333508095889671,-0.15706407244620724,0.03639845919044622
-0.33366487109338916,-0.15699124311036386,0.036429274295556105
-0.33397878687216714,-0.15691835214490327,0.03646008251986972
-0.33429255680249464,-0.1568453995640208,0.03649088388994761
-0.3346061807615807,-0.1567723853818468,0.036521678432411026
-0.33491965862665146,-0.15669930961244616,0.036552466173941936
-0.33523299027494624,-0.1566261722698194,0.0365832471412823
-0.33554617558372224,-0.15655297336790133,0.03661402136123491
-0.33585921443024963,-0.15647971292056237,0.03664478886066274
-0.3361721066918164,-0.1564063909416074,0.03667554966648909
-0.3364848522457244,-0.15633300744477663,0.03670630380569725
-0.33679745096929065,-0.15625956244374528,0.03673705130533067
-0.3371099027398496,-0.15618605595212312,0.03676779219249299
-0.3374222074347487,-0.1561124879834555,0.036798526494347644
-0.3377343649313533,-0.15603885855122215,0.036829254238117975
-0.3380463751070417,-0.15596516766883836,0.03685997545108711
-0.3383582378392102,-0.15589141534965387,0.03689069016059784
-0.33866995300526803,-0.15581760160695388,0.036921398394052576
-0.33898152048264224,-0.15574372645395806,0.03695210017891362
-0.33929294014877365,-0.15566978990382155,0.03698279554270231
-0.3396042118811185,-0.15559579196963436,0.03701348451299943
-0.33991533555715026,-0.1555217326644211,0.03704416711744548
-0.3402263110543554,-0.15544761200114193,0.0370748433837398
-0.34053713825023835,-0.15537342999269146,0.037105513339641114
-0.3408478170223166,-0.15529918665189982,0.03713617701296699
-0.34115834724812527,-0.15522488199153153,0.03716683443159426
-0.3414687288052134,-0.15515051602428653,0.037197485623458655
-0.34177896157114535,-0.15507608876279977,0.03722813061655446
-0.34208904542350277,-0.1550016002196407,0.03725876943893514
-0.34239898023988036,-0.15492705040731444,0.03728940211871246
-0.34270876589789057,-0.15485243933826034,0.037320028684056976
-0.3430184022751591,-0.1547777670248535,0.0373506491631977
-0.34332788924932933,-0.15470303347940323,0.03738126358442215
-0.34363722669805835,-0.15462823871415443,0.037411871976076136
-0.34394641449901875,-0.15455338274128688,0.03744247436656342
-0.3442554525299003,-0.15447846557291492,0.037473070784346425
-0.3445643406684059,-0.1544034872210885,0.037503661257945575
-0.34487307879225615,-0.1543284476977919,0.037534245815939025
-0.3451816667791849,-0.154253347014945,0.03756482448696304
-0.3454901045069437,-0.1541781851844021,0.03759539729971172
-0.34579839185329725,-0.15410296221795303,0.03762596428293675
-0.3461065286960279,-0.15402767812732207,0.03765652546544781
-0.34641451491293207,-0.15395233292416885,0.0376870808761119
-0.34672235038182125,-0.15387692662008798,0.03771763054385344
-0.3470300349805242,-0.1538014592266087,0.037748174497654476
-0.3473375685868831,-0.15372593075519575,0.03777871276655425
-0.34764495107875737,-0.15365034121724827,0.03780924537964908
-0.34795218233402014,-0.15357469062410098,0.03783977236609272
-0.34825926223056186,-0.153498978987023,0.03787029375509586
-0.34856619064628697,-0.15342320631721887,0.03790080957592606
-0.3488729674591153,-0.1533473726258281,0.03793131985790768
-0.34917959254698366,-0.15327147792392473,0.037961824630422046
-0.3494860657878424,-0.15319552222251842,0.03799232392290718
-0.3497923870596592,-0.15311950553255316,0.038022817764857525
-0.35009855624041525,-0.15304342786490857,0.038053306185824046
-0.35040457320810925,-0.15296728923039862,0.03808378921541446
-0.3507104378407537,-0.15289108963977271,0.03811426688329218
-0.35101615001637665,-0.15281482910371524,0.03814473921917748
-0.3513217096130231,-0.15273850763284516,0.03817520625284648
-0.35162711650875145,-0.1526621252377169,0.038205668014131194
-0.35193237058163773,-0.15258568192881947,0.03823612453291985
-0.3522374717097711,-0.1525091777165772,0.03826657583915653
-0.3525424197712585,-0.15243261261134908,0.0382970219628409
-0.3528472146442201,-0.15235598662342942,0.03832746293402826
-0.3531518562067937,-0.15227929976304713,0.03835789878282986
-0.3534563443371308,-0.1522025520403664,0.03838832953941208
-0.3537606789133986,-0.15212574346548646,0.03841875523399654
-0.3540648598137811,-0.1520488740484411,0.03844917589686076
-0.35436888691647583,-0.15197194379919965,0.0384795915583369
-0.35467276009969784,-0.15189495272766584,0.038510002248812465
-0.3549764792416754,-0.15181790084367897,0.03854040799872982
-0.3552800442206545,-0.15174078815701272,0.03857080883858645
-0.35558345491489485,-0.1516636146773762,0.03860120479893428
-0.35588671120267173,-0.15158638041441352,0.03863159591038035
-0.3561898129622774,-0.15150908537770336,0.0386619822035861
-0.35649276007201747,-0.15143172957675985,0.03869236370926743
-0.3567955524102152,-0.15135431302103167,0.03872274045819481
-0.35709818985520697,-0.1512768357199029,0.038753112481193036
-0.35740067228534694,-0.15119929768269222,0.038783479809140764
-0.3577029995790031,-0.15112169891865354,0.03881384247297137
-0.35800517161455875,-0.15104403943697584,0.03884420050367157
-0.35830718827041436,-0.15096631924678267,0.03887455393228255
-0.35860904942498373,-0.15088853835713306,0.038904902789898964
-0.3589107549566982,-0.1508106967770205,0.03893524710766947
-0.3592123047440024,-0.15073279451537405,0.038965586916795976
-0.35951369866535865,-0.15065483158105716,0.03899592224853429
-0.3598149365992425,-0.1505768079828688,0.03902625313419328
-0.3601160184241471,-0.1504987237295424,0.03905657960513532
-0.36041694401857943,-0.1504205788297468,0.039086901692775955
-0.360717713261062,-0.15034237329208575,0.03911721942858372
-0.3610183260301343,-0.15026410712509763,0.03914753284408036
-0.36131878220434915,-0.15018578033725638,0.03917784197084029
-0.36161908166227696,-0.15010739293697029,0.03920814684049085
-0.3619192242825015,-0.15002894493258323,0.039238447484711926
-0.3622192099436241,-0.14995043633237348,0.039268743935236355
-0.3625190385242599,-0.14987186714455475,0.03929903622384884
-0.3628187099030395,-0.1497932373772757,0.03932932438238701
-0.3631182239586106,-0.14971454703861958,0.03935960844274035
-0.36341758056963425,-0.14963579613660516,0.039389888436850824
-0.36371677961478893,-0.14955698467918563,0.039420164396712226
-0.3640158209727666,-0.14947811267424974,0.03945043635437032
-0.3643147045222767,-0.1493991801296206,0.0394807043419228
-0.3646134301420426,-0.14932018705305686,0.039510968391519026
-0.3649119977108031,-0.149241133452252,0.03954122853535995
-0.36521040710731406,-0.14916201933483414,0.03957148480569819
-0.3655086582103445,-0.14908284470836697,0.03960173723483743
-0.3658067508986813,-0.1490036095803485,0.03963198585513306
-0.3661046850511245,-0.14892431395821237,0.039662230698991205
-0.36640246054649167,-0.1488449578493266,0.03969247179886966
-0.36670007726361387,-0.14876554126099478,0.039722709187276585
-0.3669975350813396,-0.1486860642004549,0.03975294289677139
-0.36729483387853123,-0.1486065266748804,0.03978317295996397
-0.36759197353406664,-0.14852692869137957,0.039813399409515046
-0.36788895392684073,-0.14844727025699544,0.03984362227813576
-0.36818577493576177,-0.14836755137870644,0.039873841598587735
-0.36848243643975553,-0.14828777206342553,0.03990405740368276
-0.3687789383177611,-0.14820793231800108,0.039934269726282966
-0.3690752804487353,-0.14812803214921605,0.03996447859930053
-0.3693714627116485,-0.14804807156378863,0.03999468405569747
-0.3696674849854869,-0.14796805056837212,0.04002488612848568
-0.3699633471492535,-0.14788796916955432,0.04005508485072704
-0.3702590490819647,-0.14780782737385859,0.040085280255532665
-0.37055459066265445,-0.1477276251877427,0.040115472376063346
-0.37084997177037005,-0.1476473626176,0.04014566124552957
-0.3711451922841763,-0.1475670396697582,0.04017584689719057
-0.3714402520831515,-0.14748665635048058,0.040206029364355
-0.37173515104639143,-0.14740621266596488,0.040236208680380574
-0.3720298890530056,-0.1473257086223442,0.040266384878674
-0.3723244659821192,-0.1472451442256866,0.04029655799269045
-0.3726188817128744,-0.14716451948199477,0.040326728055934374
-0.3729131361244265,-0.14708383439720685,0.040356895101958265
-0.37320722909594867,-0.14700308897719552,0.04038705916436349
-0.3735011605066272,-0.14692228322776887,0.04041722027679934
-0.37379493023566596,-0.14684141715466956,0.04044737847296379
-0.3740885381622829,-0.14676049076357547,0.04047753378660256
-0.37438198416571117,-0.14667950406009964,0.04050768625150958
-0.3746752681252011,-0.14659845704978958,0.04053783590152658
-0.37496838992001624,-0.1465173497381283,0.04056798277054293
-0.37526134942943784,-0.14643618213053336,0.04059812689249595
-0.3755541465327604,-0.14635495423235775,0.04062826830137003
-0.3758467811092961,-0.14627366604888895,0.04065840703119751
-0.3761392530383708,-0.14619231758534978,0.04068854311605744
-0.37643156219932594,-0.14611090884689806,0.04071867659007645
-0.3767237084715199,-0.14602943983862626,0.040748807487427985
-0.37701569173432464,-0.14594791056556225,0.0407789358423323
-0.3773075118671293,-0.1458663210326684,0.04080906168905686
-0.37759916874933674,-0.14578467124484262,0.04083918506191538
-0.37789066226036716,-0.14570296120691725,0.04086930599526845
-0.3781819922796541,-0.14562119092366013,0.04089942452352273
-0.37847315868664877,-0.14553936039977355,0.04092954068113151
-0.37876416136081614,-0.14545746963989523,0.04095965450259394
-0.37905500018163685,-0.1453755186485978,0.04098976602245549
-0.37934567502860816,-0.14529350743038852,0.041019875275307635
-0.37963618578124114,-0.14521143598971015,0.041049982295787234
-0.3799265323190641,-0.14512930433093987,0.04108008711857738
-0.3802167145216188,-0.14504711245839044,0.041110189778406164
-0.38050673226846465,-0.14496486037630904,0.04114029031004752
-0.3807965854391747,-0.14488254808887818,0.04117038874832062
-0.3810862739133377,-0.14480017560021544,0.04120048512808956
-0.3813757975705593,-0.1447177429143729,0.04123057948426383
-0.38166515629045844,-0.14463525003533823,0.0412606718517976
-0.3819543499526718,-0.1445526969670335,0.041290762265690145
-0.38224337843684925,-0.1444700837133163,0.04132085076098496
-0.38253224162265825,-0.14438741027797866,0.04135093737277052
-0.38282093938978023,-0.14430467666474803,0.041381022136179606
-0.3831094716179119,-0.14422188287728682,0.041411105086389045
-0.38339783818676715,-0.144139028919192,0.04144118625862017
-0.3836860389760732,-0.14405611479399613,0.04147126568813807
-0.3839740738655747,-0.14397314050516608,0.04150134341025191
-0.3842619427350298,-0.1438901060561044,0.04153141946031478
-0.38454964546421405,-0.1438070114501479,0.04156149387372305
-0.38483718193291655,-0.14372385669056914,0.041591566685916806
-0.3851245520209438,-0.14364064178057495,0.041621637932379565
-0.38541175560811625,-0.14355736672330754,0.04165170764863819
-0.3856987925742697,-0.14347403152184424,0.041681775870262144
-0.38598566279925706,-0.14339063617919684,0.04171184263286477
-0.3862723661629447,-0.14330718069831266,0.04174190797210145
-0.38655890254521624,-0.14322366508207351,0.04177197192367081
-0.38684527182596895,-0.14314008933329672,0.04180203452331374
-0.38713147388511754,-0.143056453454734,0.04183209580681397
-0.3874175086025905,-0.1429727574490725,0.041862155809997324
-0.387703375858332,-0.14288900131893437,0.04189221456873175
-0.38798907553230294,-0.14280518506687623,0.041922272118927545
-0.3882746075044779,-0.1427213086953904,0.04195232849653672
-0.38855997165484873,-0.14263737220690345,0.04198238373755325
-0.38884516786342077,-0.14255337560377762,0.04201243787801259
-0.3891301960102169,-0.1424693188883095,0.042042490953991804
-0.38941505597527387,-0.14238520206273111,0.04207254300160965
-0.38969974763864385,-0.14230102512920945,0.0421025940570257
-0.3899842708803961,-0.14221678808984606,0.042132644156440975
-0.39026862558061315,-0.14213249094667807,0.04216269333609716
-0.39055281161939515,-0.142048133701677,0.04219274163227734
-0.3908368288768556,-0.14196371635674987,0.042222789081304696
-0.39112067723312555,-0.14187923891373821,0.04225283571954358
-0.39140435656834927,-0.14179470137441905,0.04228288158339833
-0.3916878667626888,-0.1417101037405038,0.04231292670931388
-0.39197120769631993,-0.14162544601363933,0.042342971133775324
-0.3922543792494339,-0.14154072819540747,0.04237301489330753
-0.392537381302239,-0.14145595028732463,0.04240305802447568
-0.3928202137349569,-0.14137111229084276,0.0424331005638844
-0.39310287642782676,-0.14128621420734816,0.042463142548178096
-0.3933853692611011,-0.14120125603816278,0.042493184014040446
-0.3936676921150501,-0.1411162377845429,0.04252322499819483
-0.3939498448699577,-0.1410311594476803,0.042553265537403656
-0.3942318274061233,-0.14094602102870166,0.042583305668468345
-0.3945136396038633,-0.14086082252866822,0.0426133454282293
-0.39479528134350766,-0.1407755639485768,0.0426433848535655
-0.39507675250540364,-0.14069024528935864,0.04267342398139525
-0.3953580529699119,-0.14060486655188054,0.042703462848674434
-0.39563918261741077,-0.14051942773694365,0.04273350149239797
-0.39592014132829234,-0.14043392884528455,0.042763539949598764
-0.3962009289829643,-0.14034836987757487,0.042793578257347815
-0.3964815454618511,-0.14026275083442075,0.04282361645275428
-0.39676199064539086,-0.14017707171636384,0.042853654572964424
-0.39704226441403895,-0.14009133252388023,0.0428836926551632
-0.3973223666482644,-0.1400055332573816,0.04291373073657208
-0.3976022972285535,-0.139919673917214,0.04294376885445076
-0.3978820560354061,-0.13983375450365906,0.042973807046095464
-0.39816164294933953,-0.13974777501693278,0.043003845348839886
-0.3984410578508849,-0.13966173545718658,0.04303388380005464
-0.398720300620589,-0.13957563582450694,0.043063922437146816
-0.39899937113901535,-0.13948947611891474,0.04309396129756078
-0.39927826928674115,-0.1394032563403666,0.04312400041877665
-0.39955699494436087,-0.13931697648875338,0.043154039838311564
-0.39983554799248244,-0.1392306365639016,0.04318407959371832
-0.4001139283117314,-0.13914423656557215,0.043214119722586174
-0.4003921357827471,-0.13905777649346132,0.043244160262540236
-0.4006701702861844,-0.13897125634720042,0.043274201251241144
-0.4009480317027151,-0.1388846761263553,0.04330424272638552
-0.40122571991302436,-0.13879803583042735,0.04333428472570523
-0.40150323479781497,-0.13871133545885234,0.043364327286967534
-0.401780576237803,-0.13862457501100167,0.0433943704479749
-0.4020577441131548,-0.13853775448592237,0.043424414246578516
-0.40233473827860455,-0.13845087387092855,0.043454458721292485
-0.4026115586008169,-0.13836393315852216,0.043484503910420726
-0.40288820496057676,-0.1382769323475398,0.04351454985196935
-0.4031646772386444,-0.13818987143673608,0.04354459658397968
